PRCLID,DIST,DESCRIPT,TAXARE,PROPCL,SCHOOLTAXABLE,COUNTYTAXABLE,TOTALTAXABLE
0600500001M0066,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,81200,81200,81200
0600500001M0069,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,52000,52000,52000
0600500001M0071,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,0,0,52000
0600500001M0073,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,0,0,82900
0600500001M0074,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,127200,127200,127200
0600500001M0075,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,52800,52800,52800
0600500001M0077,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,74000,74000,74000
0600500001M0079,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,46400,0,46400
0600500001M0080,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,82000,82000,82000
0600500001M0083,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,48100,48100,48100
0600500001M0086,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,0,0,80700
0600500001M0088,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,75100,75100,75100
0600500001M0090,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,107900,107900,107900
0600500001M0091,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,38900,38900,38900
0600500001M0092,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,78200,78200,78200
0600500001M0095,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,0,0,61900
0600500001M0098,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,73200,73200,73200
0600500001M0099,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,104000,104000,104000
0600500001M0100,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,94000,94000,94000
0600500001M0101,TRS1,BRANDYWINE SCHOOL DIST-TRES,6,R,102200,102200,102200
