PRCLID,DIST,DESCRIPT,TAXARE,PROPCL,SCHOOLTAXABLE,COUNTYTAXABLE,TOTALTAXABLE
0615200011,TRS4,COLONIAL SCHOOL DIST-TRES,6,C,2363800,2363800,2363800
0699999032,TRS4,COLONIAL SCHOOL DIST-TRES,6,U,1800,1800,1800
0699999033,TRS4,COLONIAL SCHOOL DIST-TRES,6,U,253800,253800,253800
0799999022,TRS4,COLONIAL SCHOOL DIST-TRES,7,U,85200,85200,85200
0899999015,TRS4,COLONIAL SCHOOL DIST-TRES,8,U,8900,8900,8900
0901000003,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1542000,1542000,1542000
0901100001,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,391900,391900,391900
0901100002,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,314800,314800,314800
0901100003,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,332900,332900,332900
0901100004,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1570600,1570600,1570600
0901100005,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,230100,230100,230100
0901100006,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,219300
0901100007,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1294200,1294200,1294200
0901100008,TRS4,COLONIAL SCHOOL DIST-TRES,9,ER,0,0,717200
0901100010,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,497400,497400,497400
0901100011,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,417900,417900,417900
0901100012,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,364300,364300,364300
0901100013,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,356700,356700,356700
0901100014,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,302300,302300,302300
0901100015,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,173500,173500,346500
0901100016,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,430800,430800,430800
0901100017,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,268600,268600,268600
0901100018,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,88200,88200,88200
0901100019,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,284200,284200,284200
0901100020,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,367000,367000,367000
0901100021,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,393600,393600,393600
0901100022,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,292100,292100,292100
0901100023,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,368500,368500,368500
0901100024,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,361600,361600,361600
0901100025,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,457900,457900,457900
0901100026,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,350500,350500,350500
0901100027,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,160300,160300,333300
0901100029,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,369900,369900,369900
0901100030,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,558300,558300,558300
0901100031,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,354500,181500,354500
0901100032,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,388500,388500,388500
0901100033,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,298100,298100,298100
0901100034,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,280400,107400,280400
0901100035,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,77300,77300,77300
0901100036,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,0,0,0
0901100036C0100,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1089000,1089000,1089000
0901100036C0102,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,368400,368400,368400
0901100036C0200,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,194700,194700,194700
0901100036C0201,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,500000,500000,500000
0901100036C0202,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,719200,719200,719200
0901100037,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,288600,288600,288600
0901100038,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,79100,79100,79100
0901100039,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,281500,281500,281500
0901100040,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,288200,288200,288200
0901100041,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,384400,384400,384400
0901100042,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,360400,360400,360400
0901100043,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,379600,379600,379600
0901100045,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,382200,209200,382200
0901100046,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,347400,347400,347400
0901100047,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,407500,407500,407500
0901100048,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,456300,456300,456300
0901100049,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,399200,399200,399200
0901100050,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,360200,360200,360200
0901100053,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,393600,220600,393600
0901100060,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,0,0,0
0901100060C0101,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,463400,463400,463400
0901100060C0102,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1238600,1238600,1238600
0901100060C0105,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,221700,221700,221700
0901100060C0106,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,322000,322000,322000
0901100060C0107,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1077600,1077600,1077600
0901100060C0109,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,945500,945500,945500
0901100060C0111,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,607100,607100,607100
0901100060C0201,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,460300,460300,460300
0901100060C0203,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1072600,1072600,1072600
0901100060C0207,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1609600,1609600,1609600
0901100060C0209,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,408100,408100,408100
0901100060C0210,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,550600,550600,550600
0901100060C0211,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,239300,239300,239300
0901100060C0212,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,327800,327800,327800
0901100062,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1685200,1685200,1685200
0901100063,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,2084700,2084700,2084700
0901100064,TRS4,COLONIAL SCHOOL DIST-TRES,9,I,3450200,3450200,3450200
0901100065,TRS4,COLONIAL SCHOOL DIST-TRES,9,I,3328600,3328600,3328600
0901100066,TRS4,COLONIAL SCHOOL DIST-TRES,9,U,1980000,1980000,1980000
0901100067,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,4912800,4912800,4912800
0901100069,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,0,0,0
0901100069C0101,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,706900,706900,706900
0901100069C0102,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,200200,200200,200200
0901100069C0201,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,355900,355900,355900
0901100069C0202,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,231600,231600,231600
0901100069C0203,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,335300,335300,335300
0901100069C0204,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,393300,393300,393300
0901100069C0205,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,363800,363800,363800
0901100069C0206,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,267700,267700,267700
0901100069C0301,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,382800,382800,382800
0901100069C0302,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,431500,431500,431500
0901100069C0303,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,395600,395600,395600
0901100069C0304,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,330800,330800,330800
0901100069C0305,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,373700,373700,373700
0901100070,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,533100
0901100073,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,0,0,0
0901100073C0100,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,686400,686400,686400
0901100073C0200,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,289000,289000,289000
0901100073C0201,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,331900,331900,331900
0901100073C0202,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,255100,255100,255100
0901100073C0300,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,334600,334600,334600
0901100073C0301,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,329900,329900,329900
0901100073C0302,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,256500,256500,256500
0901100074,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,84300,84300,84300
0901100075,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1450600,1450600,1450600
0901100076,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,349500,349500,349500
0901100077,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,92600,92600,92600
0901100078,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,76000,76000,76000
0901100079,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,6259800,6259800,6259800
0901100083,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,366200,366200,366200
0901100084,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,437700,437700,437700
0901100085,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,6041000,6041000,6041000
0901100088,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,457300,457300,457300
0901100089,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,445800,445800,445800
0901100090,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,405700,405700,405700
0901140001,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,441700,441700,441700
0901140002,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,414600,414600,414600
0901140003,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,431700,431700,431700
0901140004,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,427700,427700,427700
0901140005,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,426800,426800,426800
0901140006,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,433000,433000,433000
0901140007,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,418100,418100,418100
0901140008,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,427600,427600,427600
0901140009,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,427300,427300,427300
0901140010,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,260600,260600,433600
0901140011,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,423600,250600,423600
0901140012,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,433700,433700,433700
0901140013,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,433900,433900,433900
0901140014,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,439100,439100,439100
0901140015,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,441600,441600,441600
0901140016,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,448200,448200,448200
0901140017,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,429000,429000,429000
0901140018,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,246600,246600,419600
0901140019,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,414600,414600,414600
0901140020,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,410000,410000,410000
0901140021,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,436400,263400,436400
0901140022,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,431400,431400,431400
0901140023,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,401400,401400,401400
0901140024,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,398800,398800,398800
0901140025,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,414800,414800,414800
0901140026,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,410000,410000,410000
0901140027,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,418000,418000,418000
0901140028,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,421600,421600,421600
0901140029,TRS4,COLONIAL SCHOOL DIST-TRES,9,ER,0,0,100
0901700029,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,21484800
0901700030,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,1106930200
0901700030C0001,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1000,1000,1000
0901700030C0002,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,1000
0901700030C0003,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1000,1000,1000
0901700030C0100,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,119800
0901700030C0102,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,148900,148900,148900
0901700030C0103,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,143000,143000,143000
0901700030C0105,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,269700
0901700030C0106,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,309100,309100,309100
0901700030C0107,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,405000
0901700030C0110,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,189200
0901700030C0111,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,381300
0901700030C0112,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,309200
0901700030C0116,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,336800
0901700030C0117,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,429300
0901700030C0121,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,213600,213600,213600
0901700030C0124,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,245000,245000,245000
0901700030C0125,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,262700,262700,262700
0901700030C0128,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,226100
0901700030C0129,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,342700,342700,342700
0901700030C0131,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,272200
0901700030C0132,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,218200,218200,218200
0901700030C0134,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,279800,279800,279800
0901700030C0135,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,173000
0901700030C0136,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,185100
0901700030C0137,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,193300
0901700030C0138,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,230500,230500,230500
0901700030C0200,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,252100
0901700030C0205,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,551400
0901700030C0207,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,548000
0901700030C0208,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,316800
0901700030C0213,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,131800
0901700030C0216,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,397000,397000,397000
0901700030C0217,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,414000,414000,414000
0901700030C0220,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,480800
0901700030C0225,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,811400,811400,811400
0901700030C0226,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,321000,321000,321000
0901700030C0229,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,202800,202800,202800
0901700030C0233,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,333300
0901700030C0237,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,237400
0901700030C0238,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,552600,552600,552600
0901700030C1300,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,1385700
0901700030C1330,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,86900
0901700030C1340,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,1447100
0901700030C1360,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,425500
0901700030C1400,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,3059700
0901700030C1401,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,329500
0901700030C1500,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,571000
0901700030C2300,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,503900
0901700030C2335,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,1448200
0901700030C2340,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,305000
0901700030C2350,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,392100
0901700030C2360,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,415300
0901700030C2400,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,3046700
0901700030C3100,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,489300
0901700030C3200,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,353200
0901700030C3400,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,12997900,12997900,12997900
0901700030C4000,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,667300
0901700030C4099,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,287200
0901700030C4100,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,983200
0901700030C4200,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,1157800
0901700030C4300,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,1428600
0901700030C4400,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,699300
0901700030C4500,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,577500,577500,577500
0901700052,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,12019600
0901700056,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,2648800,2648800,2648800
0901700070,TRS4,COLONIAL SCHOOL DIST-TRES,9,EC,0,0,596200
0901700071,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1318400,1318400,1318400
0901700078,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,129000,129000,129000
0901700079,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,129000,129000,129000
0901700080,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,197600,197600,197600
0901700081,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,129000,129000,129000
0901700082,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,129000,129000,129000
0901700083,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,390000,390000,390000
0901700084,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,129000,129000,129000
0901720093,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,0,0,0
0901720093CDD68,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,193700,193700,193700
0901720093CDD69,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,193700,193700,193700
0901720093CDD70,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,218400,218400,218400
0901720093CDD71,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,215800,215800,215800
0901720093CDD72,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,207300,207300,207300
0901720093CDD73,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,205000,205000,205000
0901720093CDD74,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,207300,207300,207300
0901720093CDD75,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,207300,207300,207300
0901720093CDD76,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,198100,198100,198100
0901720093CDD77,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,181200,181200,181200
0901720094,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,0,0,0
0901720094CA094,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,204200,204200,204200
0901720094CA096,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,200100,200100,200100
0901720094CA098,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,202900,202900,202900
0901720094CA100,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,198700,198700,198700
0901720094CB084,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,198400,198400,198400
0901720094CB085,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,198400,198400,198400
0901720094CB086,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,203700,203700,203700
0901720094CB087,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,203800,203800,203800
0901720094CB088,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,215300,215300,215300
0901720094CB089,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,215300,215300,215300
0901720094CB090,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,198100,198100,198100
0901720094CB091,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,198100,198100,198100
0901720094CB092,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,206800,206800,206800
0901720094CB093,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,206800,206800,206800
0901720094CC078,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,223800,223800,223800
0901720094CC079,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,221200,221200,221200
0901720094CC080,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,215100,215100,215100
0901720094CC081,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,203200,203200,203200
0901720094CC082,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,203700,203700,203700
0901720094CC083,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,213800,213800,213800
0901740149,TRS4,COLONIAL SCHOOL DIST-TRES,9,ER,0,0,100
0901740150,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,0,0,0
0901740150CAK14,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,188600,188600,188600
0901740150CAK15,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,186500,186500,186500
0901740150CAK16,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,192000,192000,192000
0901740150CAK17,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,189900,189900,189900
0901740150CAK18,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,209700,209700,209700
0901740150CAK19,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,207300,207300,207300
0901740150CAK20,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,209700,209700,209700
0901740150CAK21,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,207300,207300,207300
0901740150CAK22,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,218300,218300,218300
0901740150CAK23,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,215700,215700,215700
0901740150CAL02,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,198100,198100,198100
0901740150CAL04,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,195900,195900,195900
0901740150CAL06,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,202100,202100,202100
0901740150CAL08,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,220200,220200,220200
0901740150CAL10,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,206500,206500,206500
0901740150CAL12,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,213300,213300,213300
0901740151,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,0,0,0
0901740151CBG34,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,216000,216000,216000
0901740151CBG36,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,225900,225900,225900
0901740151CBG38,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,225900,225900,225900
0901740151CBG40,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,249200,249200,249200
0901740151CBH42,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,193600,193600,193600
0901740151CBH44,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,188600,188600,188600
0901740151CBH46,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,191900,191900,191900
0901740151CBH48,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,208300,208300,208300
0901740151CBH50,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,215500,215500,215500
0901740151CBJ24,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,197400,197400,197400
0901740151CBJ25,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,199800,199800,199800
0901740151CBJ26,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,206200,206200,206200
0901740151CBJ27,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,260200,260200,260200
0901740151CBJ28,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,199100,199100,199100
0901740151CBJ30,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,192700,192700,192700
0901740151CBJ31,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,294600,294600,294600
0901740151CBJ32,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,223100,223100,223100
0901740151CBJ33,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,220500,220500,220500
0901740152,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,0,0,0
0901740152CCE60,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,193900,193900,193900
0901740152CCE62,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,264200,264200,264200
0901740152CCE64,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,234100,234100,234100
0901740152CCE66,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,231700,231700,231700
0901740152CCF52,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,241100,241100,241100
0901740152CCF54,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,237500,237500,237500
0901740152CCF56,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,221300,221300,221300
0901740152CCF58,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,228400,228400,228400
0901800002,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,84800,84800,84800
0901800003,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,18679200,18679200,18679200
0901800004,TRS4,COLONIAL SCHOOL DIST-TRES,9,U,375300,375300,375300
0901800005,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,2221500,2221500,2221500
0901800006,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,34163100,34163100,34163100
0901800007,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,22375700,22375700,22375700
0901800008,TRS4,COLONIAL SCHOOL DIST-TRES,9,U,3685000,3685000,3685000
0901800009,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,22734700,22734700,22734700
0901800010,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,232600,232600,405600
0901800011,TRS4,COLONIAL SCHOOL DIST-TRES,9,C,1949100,1949100,1949100
0901800012,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,412600,412600,412600
0901800018,TRS4,COLONIAL SCHOOL DIST-TRES,9,R,343000,343000,343000
