PRCLID,DIST,DESCRIPT,TAXARE,PROPCL,SCHOOLTAXABLE,COUNTYTAXABLE,TOTALTAXABLE
1003910303,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,291000,291000,291000
1003910304,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,317700,317700,317700
1003910305,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,278700,105700,278700
1003910306,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,140900,140900,281900
1003910307,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,283500,283500,283500
1003910308,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,291000,291000,291000
1003910309,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,284600,284600,284600
1003910310,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,293400,293400,293400
1003910311,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,100500,100500,273500
1003910312,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,280300,280300,280300
1003910313,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,280900,280900,280900
1003910314,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,295300,295300,295300
1003910315,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,293400,293400,293400
1003910316,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,282000,109000,282000
1003910317,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,89800,89800,262800
1003910318,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,259900,259900,259900
1003910319,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,252400,252400,252400
1003910320,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,275900,275900,275900
1003910321,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,283100,283100,283100
1003910322,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,287900,287900,287900
1003910323,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,303100,303100,303100
1003910324,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,302800,302800,302800
1003910325,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,281600,281600,281600
1003910326,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,276600,276600,276600
1003910327,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,280200,280200,280200
1003910328,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,282900,282900,282900
1003910329,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,280500,280500,280500
1003910330,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,284300,284300,284300
1003910331,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,276100,276100,276100
1003910332,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,266300,266300,266300
1003910333,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,295300,122300,295300
1003910334,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,286100,286100,286100
1003910335,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,280400,280400,280400
1003910336,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,107200,107200,280200
1003910337,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,279900,279900,279900
1003910338,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,279200,279200,279200
1003910339,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,267700,267700,267700
1003910340,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,281900,281900,281900
1003910341,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,298500,298500,298500
1003910342,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,284400,284400,284400
1003910343,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,269500,269500,269500
1003910344,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,266200,266200,266200
1003910345,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,282600,282600,282600
1003910346,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,260200,260200,260200
1003910347,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,277600,277600,277600
1003910348,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,281300,281300,281300
1003910349,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,285800,285800,285800
1003910350,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,253200,253200,253200
1003910351,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,83300,83300,256300
1003910352,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,272000,272000,272000
1003910353,TRS3,CHRISTINA SCHOOL DIST-TRES,10,C,129000,129000,129000
1003910354,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,285000,285000,285000
1003910355,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,286300,286300,286300
1003910356,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,294400,294400,294400
1003910357,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,274700,274700,274700
1003910358,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,286600,286600,286600
1003910359,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,283400,283400,283400
1003910360,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,281500,108500,281500
1003910361,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,285200,285200,285200
1003910362,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,291200,291200,291200
1003910363,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,280500,280500,280500
1003910364,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,280000,280000,280000
1003910365,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,280500,280500,280500
1003910366,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,288600,288600,288600
1003910367,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,304600,152300,304600
1003910368,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,291900,291900,291900
1003910369,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,307500,307500,307500
1003910370,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,292300,292300,292300
1003910371,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,254700,254700,254700
1003910372,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,251300,251300,251300
1003910373,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,298100,298100,298100
1003910374,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,265300,265300,265300
1003910375,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,255400,255400,255400
1003910376,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,251700,251700,251700
1003910377,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,264100,264100,264100
1003910378,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258500,258500,258500
1003910379,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,296700,296700,296700
1003910380,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,285000,285000,285000
1003910381,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,267300,267300,267300
1003910382,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,261500,261500,261500
1003910383,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,264100,264100,264100
1003910384,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,274600,274600,274600
1003910385,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,257200,257200,257200
1003910386,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,251700,251700,251700
1003910387,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,302900,302900,302900
1003910388,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,300100,300100,300100
1003910389,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,268800,268800,268800
1003910390,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,266500,266500,266500
1003910391,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,266000,266000,266000
1003910392,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,291700,291700,291700
1003910393,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,287800,287800,287800
1003910394,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,265000,265000,265000
1003910395,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,263300,263300,263300
1003910396,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,295600,295600,295600
1003910397,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,285300,285300,285300
1003910398,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,266000,0,266000
1003910399,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,241500,241500,241500
1003910400,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,266000,266000,266000
1003910401,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,287700,287700,287700
1003910402,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,298700,298700,298700
1003910403,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,265100,265100,265100
1003910404,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,259800,259800,259800
1003910405,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,281400,281400,281400
1003910406,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,271000,98000,271000
1003910407,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,252100,252100,252100
1003910408,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,251700,251700,251700
1003910409,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,250600,250600,250600
1003910410,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,274000,274000,274000
1003910411,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,104600,104600,277600
1003910412,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,252600,252600,252600
1003910413,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,255400,255400,255400
1003910414,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,253300,253300,253300
1003910415,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,255300,255300,255300
1003910416,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,275700,275700,275700
1003910417,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,295700,122700,295700
1003910418,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,261100,261100,261100
1003910419,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,261200,261200,261200
1003910420,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,261600,261600,261600
1003910421,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,255100,255100,255100
1003910422,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,293700,293700,293700
1003910423,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,297900,297900,297900
1003910424,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,267100,267100,267100
1003910425,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,272800,272800,272800
1003910426,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,260900,260900,260900
1003910427,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,265000,265000,265000
1003910428,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,264800,264800,264800
1003910429,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,262700,262700,262700
1003910430,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,299600,299600,299600
1003910431,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,304500,304500,304500
1003910432,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,264100,264100,264100
1003910433,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,262800,262800,262800
1003910434,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,260100,260100,260100
1003910435,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258900,258900,258900
1003910436,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258100,258100,258100
1003910437,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258900,258900,258900
1003910438,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,289500,289500,289500
1003910439,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,284100,284100,284100
1003910440,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,269200,269200,269200
1003910441,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,261700,261700,261700
1003910442,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,283400,283400,283400
1003910443,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,250600,250600,250600
1003910444,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258200,258200,258200
1003910445,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,257400,257400,257400
1003910446,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,281100,281100,281100
1003910447,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,294700,294700,294700
1003910448,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,299800,299800,299800
1003910449,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,255600,255600,255600
1003910450,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,254800,254800,254800
1003910451,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,255300,255300,255300
1003910452,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,287500,114500,287500
1003910453,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,294500,294500,294500
1003910454,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,252500,252500,252500
1003910455,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,264400,264400,264400
1003910456,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,255400,255400,255400
1003910457,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,294900,294900,294900
1003910458,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,309100,309100,309100
1003910459,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258500,258500,258500
1003910460,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,264000,264000,264000
1003910461,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258500,258500,258500
1003910462,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,298600,298600,298600
1003910463,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,296500,296500,296500
1003910464,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258400,258400,258400
1003910465,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258100,258100,258100
1003910466,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258000,258000,258000
1003910467,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,298100,298100,298100
1003910468,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,298000,298000,298000
1003910469,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258300,258300,258300
1003910470,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,257500,257500,257500
1003910471,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258000,258000,258000
1003910472,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,298800,298800,298800
1003910473,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,260200,260200,260200
1003910474,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,303500,303500,303500
1003910475,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,298600,298600,298600
1003910476,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258300,258300,258300
1003910477,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,257500,257500,257500
1003910478,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258000,258000,258000
1003910479,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,299300,299300,299300
1003910480,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,302600,302600,302600
1003910481,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,271700,271700,271700
1003910482,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,253500,253500,253500
1003910483,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,297400,297400,297400
1003910484,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,294400,294400,294400
1003910485,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,256600,256600,256600
1003910486,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,258000,258000,258000
1003910487,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,297200,297200,297200
1003910488,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,295000,295000,295000
1003910489,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,255100,255100,255100
1003910490,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,257800,257800,257800
1003910491,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,100,100,100
1003910492,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,297200,124200,297200
1003910493,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,242400,242400,242400
1003910494,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,263600,263600,263600
1003910495,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,279600,279600,279600
1003910496,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,279600,279600,279600
1003910497,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,247400,247400,247400
1003910498,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,261500,261500,261500
1003910499,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,260700,260700,260700
1003910500,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,255000,255000,255000
1003910501,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,297900,297900,297900
1003910502,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,288300,288300,288300
1003910503,TRS3,CHRISTINA SCHOOL DIST-TRES,10,ER,0,0,2300
1003910504,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,289700,289700,289700
1003910505,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,77900,77900,250900
1003910506,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,241200,241200,241200
1003910507,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,241200,241200,241200
1003910508,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,263800,90800,263800
1003910509,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,244500,244500,244500
1003910510,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,244500,244500,244500
1003910511,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,304400,304400,304400
1003910512,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,297200,297200,297200
1003910513,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,318000,318000,318000
1003910514,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,317700,317700,317700
1003910515,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,100,100,100
1003910516,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,292100,292100,292100
1003910517,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,304400,304400,304400
1003910518,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,282800,282800,282800
1003910519,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,307200,307200,307200
1003910520,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,287700,287700,287700
1003910521,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,285100,285100,285100
1003910522,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,315300,315300,315300
1003910523,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,100,100,100
1003910524,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,312900,312900,312900
1003910525,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,302500,302500,302500
1003910526,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,297800,297800,297800
1003910527,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,305200,305200,305200
1003910528,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,279800,279800,279800
1003910529,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,306400,306400,306400
1003910530,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,315500,315500,315500
1003910531,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,149500,149500,322500
1003910532,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,297900,297900,297900
1003910533,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,285800,112800,285800
1003910534,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,283000,283000,283000
1003910535,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,303300,303300,303300
1003910536,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,282100,282100,282100
1003910537,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,281200,281200,281200
1003910538,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,313100,313100,313100
1003910539,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,330100,330100,330100
1003910540,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,303900,303900,303900
1003910541,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,308700,308700,308700
1003910542,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,286800,286800,286800
1003910543,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,305100,305100,305100
1003910544,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,302200,302200,302200
1003910545,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,297700,297700,297700
1003910546,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,325100,325100,325100
1003910547,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,338200,338200,338200
1003910548,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,285000,285000,285000
1003910549,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,297600,0,297600
1003910550,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,309900,309900,309900
1003910551,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,328500,328500,328500
1003910552,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,288600,288600,288600
1003910553,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,300800,300800,300800
1003910554,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,297800,297800,297800
1003910555,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,307200,307200,307200
1003910556,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,311700,311700,311700
1003910557,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,305200,305200,305200
1003910558,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,305100,305100,305100
1003910559,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,296900,296900,296900
1003910560,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,301400,301400,301400
1003910561,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,317800,317800,317800
1003910562,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,317500,317500,317500
1003910563,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,302300,302300,302300
1003910564,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,311200,311200,311200
1003910565,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,281700,281700,281700
1003910566,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,278200,278200,278200
1003910567,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,313500,313500,313500
1003910568,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,312400,312400,312400
1003910569,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,301500,301500,301500
1003910570,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,301400,301400,301400
1003910571,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,278200,278200,278200
1003910572,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,314000,314000,314000
1003910573,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,310800,310800,310800
1003910574,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,304800,304800,304800
1003910575,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,298600,298600,298600
1003910576,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,302700,302700,302700
1003910577,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,293300,293300,293300
1003910578,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,310700,310700,310700
1003910579,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,280100,280100,280100
1003910580,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,303800,303800,303800
1003910581,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,275300,275300,275300
1003910582,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,315700,315700,315700
1003910583,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,308100,308100,308100
1003910584,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,318100,318100,318100
1003910585,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,282000,282000,282000
1003910586,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,303400,303400,303400
1003910587,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,282000,282000,282000
1003910588,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,305000,305000,305000
1003910589,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,309000,309000,309000
1003910590,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,315900,315900,315900
1003910591,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,276700,276700,276700
1003910592,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,305000,305000,305000
1003910593,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,306100,306100,306100
1003910594,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,303600,303600,303600
1003910595,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,307000,307000,307000
1003910596,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,305600,305600,305600
1003910597,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,307800,307800,307800
1003910598,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,320100,320100,320100
1003910599,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,351100,351100,351100
1003910600,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,265100,265100,265100
1003910601,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,255200,255200,255200
1003910602,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,262200,262200,262200
1003910603,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,267900,267900,267900
1003910604,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,254300,254300,254300
1003910605,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,274400,274400,274400
1003910606,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,285600,285600,285600
1003910607,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,280100,280100,280100
1003910608,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,262100,262100,262100
1003910609,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,255900,255900,255900
1003910610,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,265300,265300,265300
1003910611,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,280400,280400,280400
1003910612,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,290800,290800,290800
1003910613,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,349800,349800,349800
1003910614,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,267800,267800,267800
1003910615,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,279200,279200,279200
1003910616,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,278500,278500,278500
1003910617,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,267400,267400,267400
1003910618,TRS3,CHRISTINA SCHOOL DIST-TRES,10,R,272400,272400,272400
