PRCLID,DIST,DESCRIPT,TAXARE,PROPCL,SCHOOLTAXABLE,COUNTYTAXABLE,TOTALTAXABLE
0804220035C0084,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,183600,10600,183600
0804220035C0085,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,247500,247500,247500
0804220035C0086,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,202700,202700,202700
0804220035C0087,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,218200,218200,218200
0804220035C0088,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,214100,214100,214100
0804220035C0089,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,183900,10900,183900
0804220035C0090,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,183600,183600,183600
0804220035C0091,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,198900,25900,198900
0804220035C0092,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,245100,245100,245100
0804220035C0093,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216200,216200,216200
0804220035C0094,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,214100,214100,214100
0804220035C0095,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,183600,183600,183600
0804220035C0096,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,182800,182800,182800
0804220036,TRS2,RED CLAY SCHOOL DIST-TRES,8,C,2003400,2003400,2003400
0804220037,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,453800,453800,453800
0804220038,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,598000,598000,598000
0804220039,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,599300,599300,599300
0804220040,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,559600,559600,559600
0804220041,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,504900,504900,504900
0804220042,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,524800,524800,524800
0804220044,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,339200,339200,339200
0804220045,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,301100,301100,301100
0804220046,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,307100,307100,307100
0804220047,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,301400,301400,301400
0804220048,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,300400,300400,300400
0804220049,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,301100,301100,301100
0804220050,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,301800,301800,301800
0804220051,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,325000,325000,325000
0804220052,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,321300,321300,321300
0804220053,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,303200,303200,303200
0804220054,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,305200,305200,305200
0804220055,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,305300,305300,305300
0804220056,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,316400,316400,316400
0804220057,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,317600,317600,317600
0804220058,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,295200,295200,295200
0804220059,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,285600,285600,285600
0804220060,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,309000,309000,309000
0804220061,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,304400,304400,304400
0804220062,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,304400,304400,304400
0804220063,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,302800,302800,302800
0804220064,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,140700,140700,313700
0804220065,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,305000,305000,305000
0804220066,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,311200,311200,311200
0804220067,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,320800,320800,320800
0804220068,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,346900,346900,346900
0804220069,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,256500,256500,256500
0804220070,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,300500,300500,300500
0804220071,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,303700,303700,303700
0804220072,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,317000,317000,317000
0804220073,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,301900,301900,301900
0804220074,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,307900,307900,307900
0804220075,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,308100,308100,308100
0804220076,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,300500,300500,300500
0804220077,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,308300,308300,308300
0804220078,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,312100,312100,312100
0804220079,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,314000,314000,314000
0804220080,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,305600,305600,305600
0804220081,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,315600,315600,315600
0804220082,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,317300,317300,317300
0804220083,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,319800,319800,319800
0804220084,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,318100,318100,318100
0804220085,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,326300,326300,326300
0804220086,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,313100,313100,313100
0804220087,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,323900,323900,323900
0804220088,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,331600,331600,331600
0804220089,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,308600,308600,308600
0804220090,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,323300,323300,323300
0804220091,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,281000,281000,281000
0804220092,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,318600,318600,318600
0804220093,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,319900,319900,319900
0804220094,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,325400,325400,325400
0804220095,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,322800,322800,322800
0804220096,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,324800,324800,324800
0804220097,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,324100,324100,324100
0804220098,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,212200,212200,212200
0804220099,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,331600,331600,331600
0804220100,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,331600,331600,331600
0804220101,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207700,207700,207700
0804220102,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,324000,324000,324000
0804220103,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,317000,317000,317000
0804220104,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,320600,320600,320600
0804220105,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,322200,322200,322200
0804220106,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,321200,321200,321200
0804220107,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,316500,316500,316500
0804220108,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,316900,316900,316900
0804220109,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,316500,316500,316500
0804220110,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,318000,318000,318000
0804220111,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,329100,329100,329100
0804220112,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,330900,330900,330900
0804220113,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,301100,301100,301100
0804220114,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,302100,302100,302100
0804220115,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,302000,302000,302000
0804220116,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,302000,302000,302000
0804220117,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,311000,311000,311000
0804220118,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,304500,304500,304500
0804220119,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,307400,307400,307400
0804220120,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,317500,317500,317500
0804220121,TRS2,RED CLAY SCHOOL DIST-TRES,8,A,11328200,11328200,11328200
0804220122,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,0,0,0
0804220122C0097,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0098,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0099,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0100,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0101,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0102,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,77600,77600,250600
0804220122C0103,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0104,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,217400,217400,217400
0804220122C0105,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0106,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0107,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,78600,78600,251600
0804220122C0108,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0109,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,219500,219500,219500
0804220122C0110,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0111,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0112,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0113,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0114,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,78600,251600
0804220122C0115,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0116,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0117,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0118,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0119,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0120,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0121,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0122,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0123,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0124,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0125,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0126,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0127,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0128,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,219500,219500,219500
0804220122C0129,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0130,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0131,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0132,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0133,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,210300,210300,210300
0804220122C0134,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0135,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0136,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0137,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0138,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0139,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,42400,42400,215400
0804220122C0140,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0141,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0142,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0143,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0144,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0145,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0146,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0147,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,49700,222700
0804220122C0148,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0149,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0150,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0151,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0152,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0153,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0154,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0155,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0156,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0157,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0158,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0159,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0160,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0161,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0162,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0163,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0164,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0165,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0166,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0167,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0168,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0169,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216600,216600,216600
0804220122C0170,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0171,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0172,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0173,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0174,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0175,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0176,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0177,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0178,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0179,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0180,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0181,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0182,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0183,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0184,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0185,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0186,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0187,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0188,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0189,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0190,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0191,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0192,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0193,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0194,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0195,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0196,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0197,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0198,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0199,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0200,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0201,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0202,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0203,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0204,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0205,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0206,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0207,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0208,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0209,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0210,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0211,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0212,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0213,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0214,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0215,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0216,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0217,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0218,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0219,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0220,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0221,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0222,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0223,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0224,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0225,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0226,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0227,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0228,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0229,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,219500,219500,219500
0804220122C0230,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0231,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0232,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0233,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0234,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0235,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,219500,219500,219500
0804220122C0236,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,219500,219500,219500
0804220122C0237,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0238,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0239,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0240,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0241,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0242,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,199300,199300,199300
0804220122C0243,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0244,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,49700,222700
0804220122C0245,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0246,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0247,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0248,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0249,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,49700,49700,222700
0804220122C0250,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,43400,216400
0804220122C0251,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0252,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0253,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,217600,217600,217600
0804220122C0254,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,219500,219500,219500
0804220122C0255,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0256,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0257,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0258,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0259,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0260,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,42400,42400,215400
0804220122C0261,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0262,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0263,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0264,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0265,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0266,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0267,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0268,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0269,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0270,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0271,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,219500,219500,219500
0804220122C0272,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,207300,207300
0804220122C0273,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0274,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,43400,216400
0804220122C0275,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,78600,78600,251600
0804220122C0276,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0277,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0278,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0279,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0280,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,220600,220600,220600
0804220122C0281,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0282,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,76600,76600,249600
0804220122C0283,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,219500,219500,219500
0804220122C0284,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0285,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0286,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,222700,222700,222700
0804220122C0287,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0288,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804220122C0289,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,207300,34300,207300
0804220122C0290,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,215400,215400,215400
0804220122C0291,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,216400,216400,216400
0804220122C0292,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,49700,49700,222700
0804220122C0293,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,250600,250600,250600
0804220122C0294,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,251600,251600,251600
0804240067,TRS2,RED CLAY SCHOOL DIST-TRES,8,ER,0,0,100
0804240068,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,100,100,100
0804240069,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,544400,544400,544400
0804240070,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,503100,503100,503100
0804240071,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,487200,487200,487200
0804240072,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,540800,540800,540800
0804240073,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,487600,487600,487600
0804240074,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,529700,529700,529700
0804240075,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,561300,561300,561300
0804240076,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,458600,458600,458600
0804240077,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,585600,585600,585600
0804240078,TRS2,RED CLAY SCHOOL DIST-TRES,8,R,549700,549700,549700
