PRCLID,DIST,DESCRIPT,TAXARE,PROPCL,SCHOOLTAXABLE,COUNTYTAXABLE,TOTALTAXABLE
1502300010,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,320300,320300,320300
1502300011,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,328100,155100,328100
1502300012,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,314900,314900,314900
1502300013,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,435700,435700,435700
1502300014,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,632300,632300,632300
1502300015,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,528800,528800,528800
1502300016,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,576100,576100,576100
1502300017,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,336300,336300,336300
1502300019,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,424900,424900,424900
1502300020,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,365200,365200,365200
1502300021,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,369100,369100,369100
1502300023,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,249700,249700,249700
1502300024,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,262800,262800,262800
1502300025,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,400600,400600,400600
1502300026,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,298700,298700,298700
1502300027,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,44000,44000,44000
1502300028,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,240200,240200,240200
1502300029,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,290500,290500,290500
1502300030,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,4400,4400,4400
1502300031,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,479900,479900,644900
1502300032,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,712900,712900,712900
1502300033,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,515400,515400,515400
1502300034,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,181000
1502300035,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,181000
1502400001,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,322600,322600,1210100
1502400002,TRS6,SMYRNA SCHOOL DIST-TRES,15,EC,0,0,573200
1502400003,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,400800,400800,400800
1502400004,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,80600,80600,253600
1502400005,TRS6,SMYRNA SCHOOL DIST-TRES,15,ER,0,0,5233600
1502400006,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,442500,269500,442500
1502400007,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,330900
1502400008,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,472400,472400,472400
1502400009,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,890600
1502500001,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,1091000,1091000,1674800
1502500002,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1300800,1127800,1300800
1502500003,TRS6,SMYRNA SCHOOL DIST-TRES,15,U,292800,292800,292800
1502500004,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,336000
1502500005,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,398100,398100,571100
1502500006,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,404300
1502500007,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,673400,673400,673400
1502500008,TRS6,SMYRNA SCHOOL DIST-TRES,15,ER,0,0,99537100
1502500009,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,402700,229700,402700
1502500010,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,701100,701100,701100
1502500011,TRS6,SMYRNA SCHOOL DIST-TRES,15,ER,0,0,39672000
1502500012,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,557100,557100,557100
1502500013,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,414500,414500,414500
1502500014,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,775800,602800,2099800
1502500014M0002,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,55500,55500,55500
1502500015,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,281100,281100,720000
1502500016,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,337700,337700,337700
1502500017,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1534600,1534600,1534600
1502500018,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,265700,265700,265700
1502500018M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,61500,61500,61500
1502500018M0002,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,51400,51400,51400
1502500019,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,758600,758600,3950600
1502500020,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,585600,585600,1456800
1502500020M0002,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,56000,56000,56000
1502500021,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,257000,257000,430000
1502500022,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,351100,351100,351100
1502500023,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,826100
1502500024,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,372600
1502500025,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,70600,70600,70600
1502500026,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,80000,80000,80000
1502500027,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,328000,328000,328000
1502500028,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,477600,477600,645000
1502500029,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,597700,597700,597700
1502500030,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,686800,686800,686800
1502500031,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,187000,187000,187000
1502500032,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1423500,1423500,1423500
1502500032M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,0,0,60500
1502500032M0002,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,51000,51000,51000
1502500033,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1114900,1114900,1114900
1502500034,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,168000,168000,168000
1502500035,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,842400,842400,842400
1502500036,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,437200,437200,686000
1502500037,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,217100,217100,217100
1502500038,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,667200,667200,667200
1502500039,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,564400,564400,564400
1502500040,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,0
1502500041,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,650700,650700,650700
1502500042,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,364400,364400,364400
1502500043,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,199500,199500,199500
1502500044,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,409000,409000,409000
1502500045,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,335200,335200,335200
1502500046,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,373200,373200,373200
1502500047,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,340200,340200,340200
1502500048,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,602500,602500,602500
1502500049,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,184000
1502500049M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,61100,61100,61100
1502500050,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,81600,81600,81600
1502500051,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,378500,378500,431100
1502500052,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,366500,366500,366500
1502500053,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,40000
1502500054,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,588900,588900,1666200
1502500055,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,897600
1502500056,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,80700,80700,80700
1502500057,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,395800,395800,395800
1502500058,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,474400
1502500059,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,813200,813200,2053500
1502600001,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,549800,549800,2405800
1502600002,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,183700,183700,183700
1502600002M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,0,0,0
1502600003,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,1627800
1502600004,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,440500,440500,440500
1502600005,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,561900
1502600006,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,439800,439800,793900
1502600007,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,3079800,3079800,3739500
1502600008,TRS6,SMYRNA SCHOOL DIST-TRES,15,ER,0,0,100
1502600009,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,630900,457900,883400
1502600010,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,2238600
1502600011,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,567700
1502600012,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,718200,545200,718200
1502600013,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,322300,322300,322300
1502600014,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,631100,631100,631100
1502600015,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,270200,270200,270200
1502600016,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,279700,279700,279700
1502600017,TRS6,SMYRNA SCHOOL DIST-TRES,15,EC,0,0,501300
1502600018,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,313800,313800,313800
1502600019,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,54400,54400,54400
1502600020,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,519400,519400,519400
1502600021,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,1000600,1000600,1000600
1502600022,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,325900,325900,325900
1502600023,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,15600,15600,3359800
1502600024,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,120000,120000,1118400
1502600024M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,160000,160000,160000
1502600024M0002,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,57700,57700,57700
1502600025,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,800500,800500,3518300
1502600025M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,36400,36400,36400
1502600026,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,800,800,2957600
1502600027,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,963900,963900,1142000
1502600028,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,328800,328800,328800
1502600029,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,389400,389400,1764800
1502600030,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,401300,401300,568400
1502600031,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,520900,520900,520900
1502600033,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,418400,418400,418400
1502600034,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,725000,725000,725000
1502600035,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,115700,115700,115700
1502600036,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,388200,215200,861200
1502600037,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,511500,511500,511500
1502600038,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,45100,45100,45100
1502600039,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,675000,675000,675000
1502600040,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,358600,358600,358600
1502600041,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,393700,193700,393700
1502600042,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,41600,41600,41600
1502600043,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,41600,41600,41600
1502600044,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,41600,41600,41600
1502600045,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,465200,465200,465200
1502600046,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,408500,408500,408500
1502600047,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,41600,41600,41600
1502600048,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,41600,41600,41600
1502600049,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,189200,189200,362200
1502600050,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,335600,335600,335600
1502600051,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,459800,459800,459800
1502600052,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,405600,405600,405600
1502600053,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,310800,310800,310800
1502600054,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,817900,817900,817900
1502600055,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,303200,303200,303200
1502600056,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,273800,273800,273800
1502600057,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,373000,373000,373000
1502600058,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,318000,318000,318000
1502600059,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,962600
1502600060,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,339000,339000,339000
1502600061,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,474700,474700,474700
1502600062,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,453400,453400,453400
1502600063,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,42900,42900,42900
1502600064,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,330000,330000,330000
1502600065,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,155900,155900,328900
1502600066,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,473800,473800,473800
1502600067,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,474600,474600,474600
1502600068,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,308800,308800,308800
1502600069,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,438100,438100,438100
1502600070,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,299600,299600,299600
1502600071,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,401700,401700,401700
1502600072,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,324500,324500,324500
1502600073,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,329600,156600,329600
1502600074,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,318000,318000,318000
1502600075,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,737600,737600,737600
1502600076,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,322000,322000,322000
1502600077,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,358700,358700,358700
1502600078,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,524200,524200,524200
1502600079,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,606700
1502600080,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,534300,534300,534300
1502600081,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,1035800,1035800,2289200
1502600082,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,658500,658500,658500
1502600083,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,367100,367100,367100
1502600084,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,395600,395600,395600
1502600085,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,263900,263900,263900
1502600086,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,104000,104000,104000
1502600087,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,28500
1502600088,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,49900,49900,49900
1502600089,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,0,0,24500
1502600090,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,702800,702800,702800
1502600091,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,226800,226800,399800
1502600092,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,150300,150300,323300
1502600093,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,407700,407700,407700
1502600094,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,666500,493500,666500
1502600095,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,641900,641900,641900
1502600096,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,295800,295800,295800
1502600097,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,164700,164700,337700
1502600098,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,362200,189200,362200
1502600100,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,283400,110400,283400
1502600101,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,296000,296000,296000
1502600102,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,272100,272100,272100
1502600103,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,24000,24000,24000
1502600104,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,370800,370800,370800
1502600105,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,332300,0,332300
1502600106,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,290600,290600,290600
1502600107,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,695300,695300,695300
1502600108,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,256200,256200,256200
1502600109,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,333700,333700,333700
1502600110,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,244600,244600,244600
1502600111,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,506100,506100,506100
1502600112,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,691700,691700,691700
1502600113,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,40000,40000,40000
1502600114,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,477700,477700,477700
1502600115,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,51400,51400,51400
1502600116,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,51400,51400,51400
1502600117,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,491100,491100,491100
1502600118,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,581400,581400,581400
1502600119,TRS6,SMYRNA SCHOOL DIST-TRES,15,ER,0,0,154800
1502600120,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,479800,479800,479800
1502600121,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,578200,578200,578200
1502600122,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,637100,637100,637100
1502600123,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,443200,443200,443200
1502600123M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,0,0,0
1502600124,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,385200,385200,385200
1502600125,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,313300,313300,313300
1502600126,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,325100,325100,325100
1502600127,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,309200,309200,309200
1502600128,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,378700,378700,378700
1502600129,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,301200,301200,301200
1502600130,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,339600,339600,339600
1502600131,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,42400,42400,215400
1502600132,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,560700,560700,814700
1502600133,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,25600,25600,25600
1502600134,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,408700,408700,408700
1502600135,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,337700,337700,337700
1502600136,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,469800,469800,469800
1502600137,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,533400,533400,533400
1502600138,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,496700,496700,496700
1502600139,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,622600,622600,790000
1502600140,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,866400,866400,1062100
1502600141,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,364100,364100,364100
1502600142,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,525400,525400,525400
1502600143,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,700400,700400,700400
1502600144,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,510500,510500,510500
1502600145,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,701900,701900,701900
1502600146,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,464000,464000,464000
1502600147,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,380300,380300,380300
1502600148,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,398900,198900,398900
1502600149,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,333400,333400,333400
1502600150,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,549600,549600,549600
1502600151,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,415300,415300,415300
1502600152,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,325500,325500,325500
1502600153,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,428000,428000,428000
1502600155,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,326700,0,326700
1502600156,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,291200,291200,291200
1502600157,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,513300,513300,513300
1502600158,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,323200,323200,323200
1502600159,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,416600,416600,416600
1502600160,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,343100,343100,343100
1502600161,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,500300,500300,500300
1502600162,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,472000,472000,472000
1502600164,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,26900,26900,26900
1502600165,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,41300,41300,41300
1502600166,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,910300,737300,910300
1502600167,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,528300,355300,528300
1502600168,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,656300,656300,656300
1502600169,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,548600,548600,548600
1502600170,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,561600,561600,561600
1502600171,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,537800,537800,537800
1502600172,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,725200,725200,725200
1502600173,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,687400,687400,687400
1502600174,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,529600,529600,529600
1502600175,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,625100,625100,625100
1502600176,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,686000,686000,686000
1502600177,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,686900,686900,686900
1502600178,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,535400,535400,535400
1502600179,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,787200,787200,787200
1502600180,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,683500,683500,683500
1502600181,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,10800,10800,113800
1502600182,TRS6,SMYRNA SCHOOL DIST-TRES,15,ER,0,0,3700
1502600183,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,49900,49900,49900
1502600184,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,425900,425900,425900
1502600185,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,592300,592300,592300
1502600186,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,690800,690800,690800
1502600187,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,558900,0,558900
1502600188,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,541200,541200,541200
1502600189,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,477200,477200,477200
1502600190,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,437600,437600,437600
1502600191,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,630800,630800,630800
1502600192,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,65300,65300,65300
1502600193,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,46200,46200,46200
1502600194,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,602100,602100,602100
1502600195,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,309000,309000,309000
1502600196,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,204000,204000,377000
1502600197,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,405800,405800,405800
1502600198,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,1605000
1502600199,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,514600,514600,709800
1502600200,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,757800,757800,757800
1502600201,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,570900,570900,570900
1502600202,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,257400,257400,257400
1502600203,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,845600,845600,845600
1502600204,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,168200
1502600205,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,1128200,1128200,1463800
1502600205M0001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,146600,146600,146600
1502600206,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,552200,552200,552200
1502600207,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,325000
1502600209,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,807100,807100,807100
1502600210,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,799900,799900,799900
1502600211,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,366200,366200,435200
1502600212,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,564500,564500,564500
1502600213,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,534000,534000,534000
1502600214,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,88000
1502600215,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,88000
1502600216,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,88000
1502600217,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,0
1502600217R,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,0,0,0
1502600218,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,0
1502700001,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,484000,484000,657000
1502700002,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,291200,291200,291200
1502700003,TRS6,SMYRNA SCHOOL DIST-TRES,15,R,135700,135700,271500
1502700005,TRS6,SMYRNA SCHOOL DIST-TRES,15,F,0,0,2094300
1502700007,TRS6,SMYRNA SCHOOL DIST-TRES,15,C,760400,760400,760400
